"","Communication_catP","Communication_catB","NoOfContacts","DaysPassed","PrevAttempts_catP","PrevAttempts_catB","past_Outcome_catP","past_Outcome_catB","carMake_catP","carMake_catB","carModel_catP","carModel_catB","carYr","annualDonations_catP","annualDonations_catB","EstRace_catP","EstRace_catB","DigitalHabits_5_AlwaysOn","Age","Job_catP","Job_catB","Marital_catP","Marital_catB","Education_catP","Education_catB","RecentBalance","CarLoan","Weekday_catP","Weekday_catB","CallDayTime","call_dur_min","Communication_lev_x_cellular","Communication_lev_x_not_provided","Communication_lev_x_telephone","PrevAttempts_lev_x_0","PrevAttempts_lev_x_1","PrevAttempts_lev_x_2","PrevAttempts_lev_x_3","past_Outcome_lev_x_failure","past_Outcome_lev_x_Not_Available","past_Outcome_lev_x_other","past_Outcome_lev_x_success","carMake_lev_x_","carMake_lev_x_Audi","carMake_lev_x_BMW","carMake_lev_x_Chevrolet","carMake_lev_x_Dodge","carMake_lev_x_Ford","carMake_lev_x_GMC","carMake_lev_x_Honda","carMake_lev_x_Lexus","carMake_lev_x_Mazda","carMake_lev_x_Mercedes_minus_Benz","carMake_lev_x_Mitsubishi","carMake_lev_x_Nissan","carMake_lev_x_Pontiac","carMake_lev_x_Toyota","carMake_lev_x_Volkswagen","carModel_lev_x_","headOfhouseholdGender_lev_x_F","headOfhouseholdGender_lev_x_M","annualDonations_lev_x_","EstRace_lev_x_","PetsPurchases_lev_x_FALSE","PetsPurchases_lev_x_TRUE","AffluencePurchases_lev_x_FALSE","AffluencePurchases_lev_x_TRUE","Job_lev_x_admin_","Job_lev_x_blue_minus_collar","Job_lev_x_entrepreneur","Job_lev_x_housemaid","Job_lev_x_management","Job_lev_x_retired","Job_lev_x_self_minus_employed","Job_lev_x_services","Job_lev_x_student","Job_lev_x_technician","Job_lev_x_unemployed","Marital_lev_x_divorced","Marital_lev_x_married","Marital_lev_x_single","Education_lev_x_Not_Available","Education_lev_x_primary","Education_lev_x_secondary","Education_lev_x_tertiary","DefaultOnRecord_lev_x_0","HHInsurance_lev_x_0","HHInsurance_lev_x_1","Weekday_lev_x_Friday","Weekday_lev_x_Monday","Weekday_lev_x_Saturday","Weekday_lev_x_Sunday","Weekday_lev_x_Thursday","Weekday_lev_x_Tuesday","Weekday_lev_x_Wednesday","Y_AcceptedOffer"
"471",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03775,-0.0989426736792806,0.0035,0.113622244355091,2010,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,18,0.03275,1.08301751163723,0.30325,0.250976518675894,0.04225,0.270938487049215,108,0,0.1075,0.644349954469265,13,2.78333333333334,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,"1"
"472",0.2255,-1.07324444001214,4,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01825,0.153464672270089,0.001,1.49984577664654,2019,0.892,-0.011410495784355,0.0035,-0.186477625950531,5,47,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.04225,0.270938487049215,77,0,0.1005,-0.525461351570046,16,1.38333333333344,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,"0"
"473",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03525,-0.228667174879132,0.00325,-0.0686959791666399,2009,0.892,-0.011410495784355,0.0025,-0.00415662474746986,3,39,0.03025,-0.497697390214371,0.576,-0.167363876166577,0.3205,0.273200167612751,350,0,0.17025,-0.325072445401848,15,3.83333333333335,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,"0"
"474",0.06675,0.243671324560982,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01425,-0.371886746591667,0.0015,0.401300150200969,2014,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,44,0.03025,-0.497697390214371,0.576,-0.167363876166577,0.3205,0.273200167612751,624,0,0.17025,-0.325072445401848,14,9.2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"1"
"475",0.2255,-1.07324444001214,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0365,0.153464329283715,0.001,-10.1953595825826,2000,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,42,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.14025,-0.228333385040276,505,0,0.199,-0.112206305551059,17,8.68333333333331,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"0"
"476",0.2255,-1.07324444001214,6,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.02825,-0.200278706698687,0.003,-0.291834530593347,2014,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,56,0.11475,0.00852804446818067,0.576,-0.167363876166577,0.497,-0.142933695421941,3784,0,0.199,-0.112206305551059,10,11.2,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,"0"
"477",0.70775,0.256221076833498,3,370,0.06275,0.665779112367418,0.10925,0.00726392295639489,0.04475,-0.160510367030132,0.00375,-0.00415940242879964,2012,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,40,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.14025,-0.228333385040276,830,0,0.192,0.0379807602533071,15,14.55,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,"1"
"478",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.00075,-9.90768584322111,0.00075,-9.90768584322111,1974,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,30,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,791,1,0.192,0.0379807602533071,15,2.28333333333326,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,"0"
"479",0.2255,-1.07324444001214,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01825,0.0976185812544489,0.00175,-1.39037599055453,2016,0.00025,-8.80914021677555,0.76275,0.0157348660073867,4,32,0.03025,-0.497697390214371,0.576,-0.167363876166577,0.3205,0.273200167612751,4465,0,0.199,-0.112206305551059,15,2.68333333333333,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"0"
"480",0.70775,0.256221076833498,4,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.02625,0.382251991514675,0.001,-0.697245476244598,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,51,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.14025,-0.228333385040276,0,0,0.17025,-0.325072445401848,9,3.89999999999997,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,"0"
"481",0.70775,0.256221076833498,1,98,0.06275,0.665779112367418,0.0815,2.51927284238683,0.03075,0.0228643446166484,0.00075,10.7102861436221,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,33,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,718,0,0.1075,0.644349954469265,9,2.03333333333338,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,"1"
"482",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.08325,0.0679161282287491,0.001,-0.697245476244598,2017,0.892,-0.011410495784355,0.003,0.0648336277675127,4,36,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,1790,0,0.199,-0.112206305551059,14,6.43333333333327,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,"0"
"483",0.70775,0.256221076833498,1,195,0.08375,0.62310038446226,0.10925,0.00726392295639489,0.01,0.501383107507331,5e-04,0.401300150200969,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,42,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,2913,0,0.192,0.0379807602533071,14,11.7500000000001,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"1"
"484",0.2255,-1.07324444001214,3,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03325,-0.202898579475191,0.0035,-0.186477625950531,2001,0.892,-0.011410495784355,0.00125,-0.00414829193494404,4,38,0.22325,0.155955944407796,0.12075,0.138935995623541,0.3205,0.273200167612751,5455,0,0.192,0.0379807602533071,9,3.39999999999997,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"0"
"485",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01425,-0.371886746591667,0.00075,-0.291797034108685,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,34,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,1,0,0.199,-0.112206305551059,9,1.79999999999996,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,"0"
"486",0.70775,0.256221076833498,4,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.08125,0.122586921477013,5e-04,10.3048377014861,1995,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,49,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.14025,-0.228333385040276,408,0,0.192,0.0379807602533071,13,9.31666666666663,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,"1"
"487",0.70775,0.256221076833498,12,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03325,-0.202898579475191,0.00175,-0.514960582723147,1997,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,54,0.00475,0.295940745642525,0.576,-0.167363876166577,0.14025,-0.228333385040276,981,0,0.1005,-0.525461351570046,11,10.8499999999999,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,"0"
"488",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03075,0.0228643446166484,0.00075,-0.291797034108685,1997,0.892,-0.011410495784355,0.00275,-0.158304923659194,3,41,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.14025,-0.228333385040276,6596,0,0.17025,-0.325072445401848,15,1.46666666666668,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,"0"
"489",0.70775,0.256221076833498,3,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.00425,0.283518503417078,0.00125,-0.00414829193494404,2011,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,59,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,3779,0,0.19425,0.0978342893645614,16,1.54999999999992,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,"0"
"490",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01825,0.153464672270089,0.00125,-0.00414829193494404,2019,0.892,-0.011410495784355,0.003,-1.20809776343309,2,53,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,20772,0,0.19425,0.0978342893645614,17,11.9166666666666,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,"0"
"491",0.70775,0.256221076833498,3,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03075,0.0228643446166484,0.00325,0.247151851289244,2003,0.892,-0.011410495784355,0.002,1.49987910664682,3,45,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,786,0,0.199,-0.112206305551059,16,1.40000000000006,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,"1"
"492",0.2255,-1.07324444001214,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.08325,0.0679161282287491,0.00075,-9.90768584322111,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,41,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,28,0,0.1005,-0.525461351570046,15,0.850000000000133,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,"0"
"493",0.06675,0.243671324560982,4,204,0.01975,0.733433128835825,0.10925,0.00726392295639489,0.03525,-0.228667174879132,0.002,-0.697278806244879,2002,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,56,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.14025,-0.228333385040276,284,1,0.1075,0.644349954469265,12,2.06666666666662,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,"0"
"494",0.70775,0.256221076833498,1,363,0.08375,0.62310038446226,0.10925,0.00726392295639489,0.01,0.501383107507331,0.00075,1.09439733451062,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,51,0.0825,-0.264695607151773,0.30325,0.250976518675894,0.497,-0.142933695421941,516,0,0.192,0.0379807602533071,13,6.16666666666662,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,"0"
"495",0.2255,-1.07324444001214,26,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.04725,-0.0395664031725127,0.00375,-0.00415940242879964,2005,0.892,-0.011410495784355,0.0025,-0.00415662474746986,4,38,0.22325,0.155955944407796,0.12075,0.138935995623541,0.3205,0.273200167612751,155,0,0.1005,-0.525461351570046,11,0.416666666666679,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,"0"
"496",0.70775,0.256221076833498,4,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.08325,0.0679161282287491,0.0075,-0.00416218014870789,1973,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,33,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.14025,-0.228333385040276,-191,1,0.199,-0.112206305551059,17,21.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"1"
"497",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01875,0.105836736723559,0.002,-0.697278806244879,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,36,0.03275,1.08301751163723,0.30325,0.250976518675894,0.497,-0.142933695421941,17,0,0.192,0.0379807602533071,12,10.3499999999999,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"1"
"498",0.70775,0.256221076833498,24,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0125,-1.11503866713915,0.00225,-0.851427105156603,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,44,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,795,0,0.17025,-0.325072445401848,15,1.64999999999994,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"0"
"499",0.70775,0.256221076833498,4,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0195,0.0911460299758151,0.03275,0.0464793280612411,2019,0.892,-0.011410495784355,0.003,0.0648336277675127,3,36,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,331,0,0.1005,-0.525461351570046,17,3.98333333333337,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,"0"
"500",0.70775,0.256221076833498,3,205,0.06275,0.665779112367418,0.10925,0.00726392295639489,0.01825,0.153464672270089,0.0015,0.401300150200969,2019,0.892,-0.011410495784355,0.00125,-0.984919215606094,3,31,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,846,0,0.19425,0.0978342893645614,12,6.74999999999994,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,"1"
"501",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01,0.501383107507331,0.00075,1.09439733451062,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,36,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,12264,0,0.0365,0.704982141572747,9,2.63333333333332,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,"1"
"502",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0365,0.153464329283715,0.00175,0.113626410839473,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,25,0.18975,-0.501196988105118,0.30325,0.250976518675894,0.14025,-0.228333385040276,292,1,0.1075,0.644349954469265,13,17.1166666666667,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,"1"
"503",0.70775,0.256221076833498,4,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03525,-0.228667174879132,0.00375,-0.610284852657775,2000,0.892,-0.011410495784355,0.003,-0.291834530593347,4,51,0.035,-0.0640624104281491,0.576,-0.167363876166577,0.497,-0.142933695421941,95,0,0.199,-0.112206305551059,13,21.8166666666667,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,"1"
"504",0.70775,0.256221076833498,3,182,0.06275,0.665779112367418,0.0815,2.51927284238683,0.08325,0.0679161282287491,0.0025,-0.00415662474746986,2012,0.00025,9.61174051717858,0.0025,-0.00415662474746986,1,38,0.0825,-0.264695607151773,0.576,-0.167363876166577,0.497,-0.142933695421941,775,0,0.192,0.0379807602533071,12,30.5833333333334,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"1"
"505",0.70775,0.256221076833498,1,167,0.08375,0.62310038446226,0.0815,2.51927284238683,0.026,0.247149767992182,0.00075,-0.291797034108685,2012,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,32,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,6402,0,0.192,0.0379807602533071,16,2.63333333333332,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,"0"
"506",0.2255,-1.07324444001214,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.04725,-0.0395664031725127,0.0035,0.113622244355091,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,49,0.11475,0.00852804446818067,0.30325,0.250976518675894,0.497,-0.142933695421941,275,0,0.17025,-0.325072445401848,9,0.233333333333343,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,"0"
"507",0.2255,-1.07324444001214,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.04475,-0.160510367030132,0.00175,0.688973889562465,2004,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,37,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,489,0,0.19425,0.0978342893645614,12,0.400000000000063,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,"0"
"508",0.2255,-1.07324444001214,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.04475,-0.160510367030132,0.0045,-0.0506797787976115,2008,0.00025,9.61174051717858,0.76275,0.0157348660073867,4,36,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.14025,-0.228333385040276,599,0,0.199,-0.112206305551059,16,10.8166666666665,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"1"
"509",0.70775,0.256221076833498,1,169,0.03125,0.907860529573651,0.0815,2.51927284238683,0.0185,-0.0380652835327131,0.03275,0.0464793280612411,2006,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,43,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,1429,0,0.199,-0.112206305551059,10,17.1666666666667,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1"
"510",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.05125,0.0965239463572465,0.00325,0.247151851289244,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,49,0.0825,-0.264695607151773,0.576,-0.167363876166577,0.497,-0.142933695421941,2416,0,0.199,-0.112206305551059,11,22.7666666666667,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,"1"
"511",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.08125,0.122586921477013,0.00475,0.0828498281365412,2011,0.892,-0.011410495784355,0.00175,-0.514960582723147,4,32,0.18975,-0.501196988105118,0.12075,0.138935995623541,0.14025,-0.228333385040276,380,0,0.1005,-0.525461351570046,15,0.800000000000125,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,"0"
