"","HHuniqueID","Communication","NoOfContacts","DaysPassed","PrevAttempts","carMake","carModel","carYr","headOfhouseholdGender","annualDonations","EstRace","PetsPurchases","DigitalHabits_5_AlwaysOn","AffluencePurchases","Age","Job","Marital","Education","DefaultOnRecord","RecentBalance","HHInsurance","CarLoan","Weekday","CallDayTime","past_Outcome","call_dur_min","Y_AcceptedOffer","DTPrediction.0","DTPrediction.1","RF1Prediction","RF500rediction.0","RF500rediction.1","RF100rediction.0","RF100rediction.1","trainingRFtc.0","trainingRFtc.1","trainingLG","trainingLGBoost.0","trainingLGBoost.1","trainingKNN.0","trainingKNN.1","combinedscore","rank"
"375","HHceb202e456","cellular",2,182,1,"Mazda","Mazda3",2019,"M","","",TRUE,2,FALSE,23,"student","single","secondary",0,480,0,0,"Sunday",13,"failure",12.3666666666666,1,0.222222222222222,0.777777777777778,0.967333333333333,0.03,0.97,0.02,0.98,0.012,0.988,0.992136501118966,0.0474258731775666,0.952574126822433,0.319148936170213,0.680851063829787,6.34133946954896,203
"376","HHed8237f6dc","cellular",1,182,1,"Ford","Bronco II",1995,"F","","",FALSE,4,FALSE,64,"retired","married","secondary",0,4787,0,0,"Tuesday",13,"success",6.53333333333345,1,0.222222222222222,0.777777777777778,0.9945,0.006,0.994,0,1,0.006,0.994,0.999998812017612,0.00669285092428473,0.993307149075715,0.127659574468085,0.872340425531915,6.63142416440302,28
"377","HHf92e9d0e23","not provided",12,-1,0,"BMW","7 Series",2003,"M","","",TRUE,4,FALSE,38,"blue-collar","married","secondary",0,2685,0,0,"Saturday",17,NA,0.366666666666671,0,0.894642857142857,0.105357142857143,0.0181666666666665,0.994,0.006,1,0,1,0,0.00871044412299115,0.993307149075715,0.00669285092428486,0.872340425531915,0.127659574468085,0.254420012372504,3856
"378","HHdddc75988b","cellular",2,-1,0,"Pontiac","Montana SV6",2015,"M","$96.83 ","Alaskan Athabascan",FALSE,5,FALSE,26,"admin.","single","secondary",0,187,0,0,"Thursday",14,NA,3.76666666666672,0,0.894642857142857,0.105357142857143,0.0634444444444444,0.948,0.052,1,0,0.932,0.068,1.6004903983731e-13,0.999876605424014,0.000123394575986232,0.791666666666667,0.208333333333333,0.433813870766622,3392
"379","HHdfe0650776","cellular",4,-1,0,"Chrysler","Town & Country",2010,"M","","",FALSE,3,FALSE,38,"technician","married","tertiary",0,216,0,0,"Wednesday",14,NA,2.35000000000005,0,0.294964028776978,0.705035971223022,0.119222222222222,0.91,0.09,0.93,0.07,0.886,0.114,0.248380085200526,0.731058578630005,0.268941421369995,0.617021276595745,0.382978723404255,1.8793362011978,1965
"380","HHb054345625","cellular",2,-1,0,"Ford","ZX2",2013,"F","","",TRUE,5,FALSE,53,"services","married","secondary",0,-363,1,0,"Friday",13,NA,3.35000000000004,0,0.894642857142857,0.105357142857143,0.00444444444444434,0.996,0.004,1,0,1,0,5.21798426261151e-06,0.952574126822433,0.0474258731775668,0.829787234042553,0.170212765957447,0.327000999976419,3661
"381","HHd5e5c3144d","cellular",2,-1,0,"Pontiac","GTO",1974,"M","","",TRUE,3,TRUE,40,"technician","divorced","secondary",0,93,0,0,"Sunday",11,NA,2.05,0,0.894642857142857,0.105357142857143,0.0239444444444444,0.956,0.044,0.94,0.06,0.976,0.024,0.270333632153593,0.952574126822433,0.0474258731775668,0.574468085106383,0.425531914893617,0.976648563081919,2499
"382","HH8dbd5e6cf7","cellular",1,-1,0,"Ford","Tempo",2000,"F","","",TRUE,2,FALSE,39,"services","married","secondary",0,3870,1,0,"Monday",10,NA,1.20000000000003,0,0.894642857142857,0.105357142857143,0.00333333333333317,1,0,0.99,0.01,0.998,0.002,3.61219111316636e-06,0.993307149075715,0.00669285092428486,0.702127659574468,0.297872340425532,0.421925946398073,3424
"383","HH4e5aaa9029","cellular",2,-1,0,"Volkswagen","Golf",2019,"F","","",TRUE,3,TRUE,62,"retired","married","secondary",0,298,0,0,"Tuesday",16,NA,11.8166666666665,1,0.222222222222222,0.777777777777778,0.932722222222222,0.088,0.912,0.06,0.94,0.088,0.912,0.944871012983205,0.268941421369995,0.731058578630005,0.51063829787234,0.48936170212766,5.70706907151865,784
"384","HH5fb3869dda","cellular",8,-1,0,"Toyota","RAV4",2017,"F","","Honduran",TRUE,5,TRUE,35,"technician","married","secondary",0,249,0,0,"Friday",15,NA,3.41666666666667,0,0.894642857142857,0.105357142857143,0.118833333333333,0.88,0.12,0.92,0.08,0.882,0.118,0.280140255110873,0.268941421369995,0.731058578630005,0.702127659574468,0.297872340425532,1.73242831702355,2023
"385","HHcdcfba5966","cellular",2,-1,0,"Buick","Park Avenue",2002,"F","","",TRUE,2,FALSE,32,"technician","single","tertiary",0,0,1,1,"Wednesday",14,NA,7.33333333333341,1,0.222222222222222,0.777777777777778,0.811166666666666,0.18,0.82,0.2,0.8,0.184,0.816,0.35810030568633,0.731058578630005,0.268941421369995,0.51063829787234,0.48936170212766,4.33018120696176,1331
"386","HH18b1ee61d6","not provided",6,-1,0,"Mazda","Mazdaspeed 3",2017,"F","","",FALSE,2,FALSE,57,"admin.","married","secondary",0,1216,1,0,"Friday",12,NA,4.25000000000002,0,0.894642857142857,0.105357142857143,0.010222222222222,0.994,0.006,1,0,0.994,0.006,0.0236380250780106,0.952574126822433,0.0474258731775668,0.893617021276596,0.106382978723404,0.294804019836124,3755
"387","HH0616d973f6","cellular",5,179,4,"Porsche","911",2016,"F","","",FALSE,4,FALSE,35,"housemaid","married","tertiary",0,1265,1,0,"Friday",15,"failure",5.43333333333344,1,0.894642857142857,0.105357142857143,0.684,0.236,0.764,0.31,0.69,0.274,0.726,0.291280513141176,0.268941421369995,0.731058578630005,0.574468085106383,0.425531914893617,3.73322814952194,1496
"388","HHb89580239b","not provided",1,-1,0,"Chevrolet","Beretta",2005,"M","","",FALSE,3,FALSE,45,"blue-collar","single","secondary",0,143,0,0,"Friday",12,NA,3.35000000000004,0,0.894642857142857,0.105357142857143,0.0238333333333332,0.986,0.014,0.98,0.02,0.966,0.034,0.106414902794076,0.952574126822433,0.0474258731775668,0.808510638297872,0.191489361702128,0.518687280530914,3154
"389","HH17b73bf4a7","cellular",1,-1,0,"Audi","S4",2004,"M","","",FALSE,2,FALSE,30,"services","single","primary",0,0,1,1,"Thursday",14,NA,11.4333333333334,1,0.222222222222222,0.777777777777778,0.937833333333333,0.044,0.956,0.03,0.97,0.032,0.968,0.739062202500961,0.268941421369995,0.731058578630005,0.574468085106383,0.425531914893617,5.56743047380236,864
"390","HH2fcf2580cc","cellular",3,-1,0,"Hyundai","Tiburon",2019,"F","","Spaniard",FALSE,3,TRUE,36,"services","married","secondary",0,4721,0,0,"Wednesday",16,NA,2.4833333333333,1,0.294964028776978,0.705035971223022,0.932722222222222,0.076,0.924,0.08,0.92,0.046,0.954,0.999363831658741,0.0474258731775666,0.952574126822433,0.659574468085106,0.340425531914894,5.79539946161909,730
"391","HHde15803d8b","cellular",2,-1,0,"Jeep","Liberty",2019,"M","","",FALSE,5,TRUE,30,"blue-collar","single","secondary",0,5909,1,0,"Monday",17,NA,6.99999999999998,1,0.878048780487805,0.121951219512195,0.575611111111111,0.352,0.648,0.25,0.75,0.31,0.69,0.16501930527268,0.952574126822433,0.0474258731775668,0.48936170212766,0.51063829787234,2.93303469583478,1709
"392","HH9b27dc597c","cellular",2,106,2,"Honda","Accord",2019,"F","","Pueblo",FALSE,5,TRUE,33,"admin.","married","secondary",0,1737,0,0,"Friday",15,"failure",3.79999999999995,0,0.894642857142857,0.105357142857143,0.323444444444444,0.684,0.316,0.71,0.29,0.698,0.302,0.13069344334017,0.731058578630005,0.268941421369995,0.723404255319149,0.276595744680851,1.68958775224816,2040
"393","HH11172b7529","not provided",1,-1,0,"Dodge","Ram 2500 Club",2005,"M","","Chamorro",TRUE,1,TRUE,60,"blue-collar","married","primary",0,1262,1,1,"Wednesday",16,NA,16.9166666666665,1,0.222222222222222,0.777777777777778,0.859166666666667,0.12,0.88,0.13,0.87,0.072,0.928,0.502773448502608,0.731058578630005,0.268941421369995,0.765957446808511,0.234042553191489,4.46153520084187,1283
"394","HH90da9d746f","not provided",3,-1,0,"Honda","Accord",2011,"M","","Uruguayan",TRUE,4,TRUE,48,"unemployed","married","primary",0,1849,1,0,"Tuesday",17,NA,5.7500000000001,0,0.894642857142857,0.105357142857143,0.0205555555555554,0.984,0.016,0.97,0.03,0.98,0.02,0.0462356035759948,0.993307149075715,0.00669285092428486,0.808510638297872,0.191489361702128,0.41577495905955,3446
"395","HH9187b6111a","cellular",1,-1,0,"Jaguar","XJ Series",2013,"F","","",TRUE,4,FALSE,24,"management","married",NA,0,448,0,0,"Tuesday",12,NA,5.39999999999988,1,0.894642857142857,0.105357142857143,0.754111111111111,0.26,0.74,0.34,0.66,0.246,0.754,0.558068103398364,0.268941421369995,0.731058578630005,0.574468085106383,0.425531914893617,3.97401573977913,1428
"396","HH4d13c51933","not provided",2,-1,0,"Ford","Explorer",2019,"M","","Iroquois",TRUE,3,FALSE,53,"unemployed","divorced","secondary",0,0,0,0,"Saturday",14,NA,1.68333333333333,0,0.894642857142857,0.105357142857143,0.0155555555555554,0.992,0.008,0.98,0.02,0.992,0.008,0.0125104867406669,0.999088948805599,0.000911051194400645,0.659574468085106,0.340425531914894,0.495204212707104,3209
"397","HH24c2ea8286","not provided",4,-1,0,"Nissan","Maxima",2009,"M","","",TRUE,1,FALSE,32,"technician","married","secondary",0,221,1,0,"Saturday",14,NA,3.73333333333333,0,0.894642857142857,0.105357142857143,0.00199999999999979,0.992,0.008,0.98,0.02,0.992,0.008,0.0168434576908024,0.952574126822433,0.0474258731775668,0.787234042553192,0.212765957446809,0.418392431172321,3440
"398","HH1dc977c1b0","cellular",2,-1,0,"Chevrolet","Silverado 1500",2019,"F","$1,326.24 ","Samoan",FALSE,3,TRUE,26,"management","single","tertiary",0,157,1,0,"Thursday",16,NA,1.30000000000004,0,0.787671232876712,0.212328767123288,0.113055555555556,0.888,0.112,0.91,0.09,0.886,0.114,6.82884279264845e-09,0.952574126822433,0.0474258731775668,0.787234042553192,0.212765957446809,0.788520604576506,2691
"399","HH3485112c40","telephone",1,-1,0,"GMC","Savana 3500",2013,"M","","Laotian",FALSE,1,TRUE,34,"blue-collar","divorced","secondary",0,882,0,1,"Tuesday",17,NA,0.399999999999903,0,0.894642857142857,0.105357142857143,0.120944444444444,0.942,0.058,0.94,0.06,0.908,0.092,4.9701640584111e-05,0.999088948805599,0.000911051194400645,0.723404255319149,0.276595744680851,0.592913640372979,2985
"400","HH4ad484d15d","cellular",1,-1,0,"Audi","R8",2019,"F","","",TRUE,4,TRUE,31,"admin.","single","secondary",0,3950,1,0,"Saturday",9,NA,8.81666666666663,1,0.222222222222222,0.777777777777778,0.727222222222222,0.182,0.818,0.15,0.85,0.204,0.796,0.464033132988194,0.731058578630005,0.268941421369995,0.553191489361702,0.446808510638298,4.42156084277426,1296
"401","HHeec8d6638b","cellular",1,-1,0,"Maserati","GranTurismo",2018,"M","","",TRUE,2,TRUE,38,"blue-collar","married","secondary",0,814,1,0,"Tuesday",14,NA,5.1,0,0.894642857142857,0.105357142857143,0.0718333333333333,0.956,0.044,0.96,0.04,0.964,0.036,0.172885424505433,0.731058578630005,0.268941421369995,0.680851063829787,0.319148936170213,0.986332924902784,2490
"402","HH2eec84443f","cellular",1,296,11,"Lincoln","Continental",2005,"M","","",FALSE,3,FALSE,51,"blue-collar","divorced","primary",0,-19,1,0,"Wednesday",14,"failure",13.8166666666665,1,0.222222222222222,0.777777777777778,0.633055555555555,0.414,0.586,0.49,0.51,0.4,0.6,0.753412476133056,0.0474258731775666,0.952574126822433,0.617021276595745,0.382978723404255,4.56274310413752,1244
"403","HH7de56e7ab8","cellular",3,-1,0,"Pontiac","Bonneville",1999,"M","","",TRUE,5,TRUE,36,"management","married","tertiary",0,0,1,0,"Friday",17,NA,5.13333333333339,1,0.894642857142857,0.105357142857143,0.563444444444444,0.364,0.636,0.33,0.67,0.34,0.66,0.199753727661447,0.731058578630005,0.268941421369995,0.553191489361702,0.446808510638298,2.98686080252688,1694
"404","HH53ac541bd3","cellular",1,-1,0,"Plymouth","Colt Vista",2002,"M","","Indonesian",FALSE,5,TRUE,24,"admin.","single","tertiary",0,674,1,0,"Monday",11,NA,4.44999999999998,1,0.894642857142857,0.105357142857143,0.502166666666667,0.59,0.41,0.49,0.51,0.592,0.408,0.679258424771119,0.731058578630005,0.268941421369995,0.404255319148936,0.595744680851064,2.97730166984932,1699
"405","HH1333099837","cellular",1,-1,0,"","New Beetle",2008,"F","","Panamanian",TRUE,2,FALSE,27,"admin.","divorced","secondary",0,451,1,0,"Thursday",16,NA,10.8666666666667,1,0.222222222222222,0.777777777777778,0.907777777777778,0.054,0.946,0.11,0.89,0.078,0.922,0.868202203653281,0.0474258731775666,0.952574126822433,0.638297872340426,0.361702127659574,5.71825623591307,780
"406","HHefd26beae1","cellular",2,182,2,"Ferrari","430 Scuderia",2018,"F","","Comanche",TRUE,4,FALSE,77,"retired","married",NA,0,992,0,0,"Monday",13,"failure",2.45000000000006,0,0.346938775510204,0.653061224489796,0.176722222222222,0.884,0.116,0.9,0.1,0.816,0.184,4.27530539872795e-05,0.999088948805599,0.000911051194400645,0.48936170212766,0.51063829787234,1.56465332661052,2089
"407","HHa4ebce9cc0","cellular",2,-1,0,"Subaru","Impreza",2017,"F","","",FALSE,2,TRUE,31,"management","single","tertiary",0,0,0,0,"Friday",14,NA,4.04999999999999,0,0.894642857142857,0.105357142857143,0.0299444444444444,0.982,0.018,0.98,0.02,0.982,0.018,0.266123254460213,0.731058578630005,0.268941421369995,0.574468085106383,0.425531914893617,1.12195373358097,2357
"408","HH01aaaf84c8","cellular",3,323,30,"Chevrolet","2500",2006,"M","","",FALSE,4,FALSE,45,"services","divorced","secondary",0,608,1,1,"Thursday",12,"failure",18.9166666666667,1,0.222222222222222,0.777777777777778,0.878166666666667,0.09,0.91,0.09,0.91,0.05,0.95,0.883833604523977,0.268941421369995,0.731058578630005,0.446808510638298,0.553191489361702,5.71586145029346,781
"409","HH9b0691c964","cellular",2,138,2,"Chevrolet","Colorado",2019,"F","","",TRUE,3,FALSE,33,"services","married","secondary",0,387,1,0,"Tuesday",16,"failure",5.45000000000005,0,0.894642857142857,0.105357142857143,0.047,0.964,0.036,0.93,0.07,0.966,0.034,1.7208609313892e-05,0.952574126822433,0.0474258731775668,0.787234042553192,0.212765957446809,0.505566182090832,3185
"410","HHa75111cded","cellular",1,-1,0,"Infiniti","G",2016,"M","","",TRUE,5,TRUE,40,"admin.","married","secondary",0,4775,0,0,"Tuesday",17,NA,3.58333333333331,1,0.894642857142857,0.105357142857143,0.641555555555556,0.27,0.73,0.14,0.86,0.272,0.728,0.394612536926355,0.731058578630005,0.268941421369995,0.702127659574468,0.297872340425532,3.38478344157902,1589
"411","HH4ce2f3f173","cellular",4,15,3,"Mercedes-Benz","C-Class",2019,"M","$764.90 ","",TRUE,1,FALSE,35,"management","single","tertiary",0,62,1,0,"Tuesday",11,"success",3.56666666666669,0,0.148936170212766,0.851063829787234,0.258111111111111,0.784,0.216,0.81,0.19,0.78,0.22,5.55074704537215e-08,0.952574126822433,0.0474258731775668,0.319148936170213,0.680851063829787,2.20534082230206,1877
"412","HH733a5276e0","telephone",1,-1,0,"GMC","Savana 1500",2013,"M","","",FALSE,1,FALSE,51,"management","married","tertiary",0,2704,1,0,"Tuesday",9,NA,7.38333333333334,0,0.222222222222222,0.777777777777778,0.22,0.834,0.166,0.83,0.17,0.83,0.17,0.470208418109711,0.731058578630005,0.268941421369995,0.617021276595745,0.382978723404255,2.40590634066174,1820
"413","HH45f6a024b9","cellular",1,-1,0,"Ford","Bronco",2003,"M","","",FALSE,1,FALSE,41,"blue-collar","married","primary",0,-75,1,0,"Monday",13,NA,1.91666666666659,0,0.894642857142857,0.105357142857143,0.0141666666666666,0.986,0.014,0.97,0.03,0.988,0.012,0.0864198342076235,0.952574126822433,0.0474258731775668,0.680851063829787,0.319148936170213,0.614351786412546,2924
"414","HH92e83ef693","cellular",11,-1,0,"Saab","5-Sep",2015,"M","","",TRUE,3,TRUE,35,"management","single","tertiary",0,-324,0,1,"Tuesday",17,NA,16.4166666666666,1,0.222222222222222,0.777777777777778,0.906555555555556,0.072,0.928,0.16,0.84,0.04,0.96,0.947903451784812,0.0474258731775666,0.952574126822433,0.51063829787234,0.48936170212766,5.89561705851268,649
"415","HH13a59c0ffe","cellular",2,-1,0,"BMW","X5",2019,"F","","Tlingit-Haida",TRUE,5,TRUE,71,"retired","divorced","primary",0,1729,0,0,"Tuesday",17,NA,7.60000000000007,1,0.222222222222222,0.777777777777778,0.8925,0.104,0.896,0.06,0.94,0.094,0.906,0.957892112097923,0.268941421369995,0.731058578630005,0.361702127659574,0.638297872340426,5.84702634084613,685
"416","HH4907cd9914","not provided",1,-1,0,"Chevrolet","Corvette",2019,"F","","Vietnamese",TRUE,5,FALSE,55,"unemployed","divorced","secondary",0,387,1,0,"Wednesday",10,NA,15.3,1,0.222222222222222,0.777777777777778,0.911,0.07,0.93,0.15,0.85,0.042,0.958,0.792630319022294,0.268941421369995,0.731058578630005,0.595744680851064,0.404255319148936,5.44372199457901,949
"417","HH299c337847","cellular",1,-1,0,"Audi","90",2003,"M","","",TRUE,2,TRUE,42,"management","divorced","tertiary",0,9,1,0,"Tuesday",14,NA,8.48333333333343,0,0.878048780487805,0.121951219512195,0.0437777777777777,0.958,0.042,0.98,0.02,0.99,0.01,0.000219633900438921,0.952574126822433,0.0474258731775668,0.723404255319149,0.276595744680851,0.518192471271052,3155
"418","HHb0833f6c03","cellular",2,-1,0,"Saturn","VUE",2016,"F","","",FALSE,3,TRUE,29,"management","married","tertiary",0,0,1,0,"Wednesday",9,NA,11.1166666666667,1,0.222222222222222,0.777777777777778,0.836111111111111,0.154,0.846,0.18,0.82,0.128,0.872,0.601599857155783,0.268941421369995,0.731058578630005,0.553191489361702,0.446808510638298,5.09524472420186,1101
"419","HHbabac78145","cellular",1,161,1,"Saturn","Ion",2017,"M","","",FALSE,4,TRUE,33,"blue-collar","single",NA,0,129,1,1,"Thursday",17,"failure",8.03333333333336,1,0.222222222222222,0.777777777777778,0.716111111111111,0.204,0.796,0.19,0.81,0.228,0.772,0.292863963074503,0.952574126822433,0.0474258731775668,0.659574468085106,0.340425531914894,3.83649314594474,1469
"420","HH74a18df6f0","cellular",1,246,4,"Lexus","RX Hybrid",2016,"F","","",TRUE,2,FALSE,32,"admin.","single","secondary",0,678,1,0,"Tuesday",13,"failure",26.3166666666666,1,0.222222222222222,0.777777777777778,0.970722222222222,0.042,0.958,0.05,0.95,0.012,0.988,0.999790306254251,0.00669285092428473,0.993307149075715,0.361702127659574,0.638297872340426,6.30517310544817,229
"421","HH8f4b54b915","telephone",1,-1,0,"Ferrari","612 Scaglietti",2016,"M","","",FALSE,5,FALSE,51,"management","married","tertiary",0,19313,0,0,"Saturday",12,NA,0.599999999999934,0,0.894642857142857,0.105357142857143,0.0245555555555554,0.98,0.02,0.97,0.03,0.984,0.016,1.15327625419868e-05,0.993307149075715,0.00669285092428486,0.851063829787234,0.148936170212766,0.326997696756736,3662
"422","HH24970dcb5b","cellular",3,-1,0,"Mercedes-Benz","600SEC",2003,"M","","",TRUE,2,TRUE,32,"management","single","tertiary",0,2551,1,0,"Tuesday",15,NA,10.6333333333333,1,0.222222222222222,0.777777777777778,0.978388888888889,0.016,0.984,0,1,0.008,0.992,0.99998038535892,0.00669285092428473,0.993307149075715,0.425531914893617,0.574468085106383,6.3215333973188,216
"423","HH85bcca1c92","cellular",1,-1,0,"GMC","Suburban 2500",2004,"M","","",FALSE,4,FALSE,64,"retired","married",NA,0,2923,0,0,"Thursday",9,NA,1.99999999999999,0,0.346938775510204,0.653061224489796,0.4405,0.568,0.432,0.64,0.36,0.604,0.396,0.320203810297785,0.731058578630005,0.268941421369995,0.48936170212766,0.51063829787234,2.94084475402992,1704
"424","HH79d38c8c24","cellular",3,-1,0,"Mazda","B-Series",1997,"M","","Pakistani",TRUE,2,TRUE,32,"blue-collar","married","primary",0,0,1,0,"Monday",15,NA,2.16666666666679,0,0.894642857142857,0.105357142857143,0.0528333333333333,0.964,0.036,0.97,0.03,0.974,0.026,0.137781333318778,0.952574126822433,0.0474258731775668,0.808510638297872,0.191489361702128,0.574053711055615,3033
"425","HH332d71bc88","not provided",2,-1,0,"Lexus","GS",2013,"F","","",FALSE,4,TRUE,54,"blue-collar","divorced","primary",0,2062,1,0,"Thursday",10,NA,7.29999999999994,0,0.222222222222222,0.777777777777778,0.166166666666667,0.87,0.13,0.91,0.09,0.888,0.112,0.213280050485599,0.731058578630005,0.268941421369995,0.74468085106383,0.25531914893617,1.84731839856954,1971
"426","HHbfd3209b1e","not provided",4,-1,0,"Mercury","Topaz",2019,"M","","Vietnamese",FALSE,3,TRUE,38,"management","married","tertiary",0,119,1,0,"Wednesday",15,NA,9.46666666666665,1,0.222222222222222,0.777777777777778,0.913722222222222,0.078,0.922,0.16,0.84,0.062,0.938,0.268006448953194,0.731058578630005,0.268941421369995,0.659574468085106,0.340425531914894,4.35515118001586,1318
"427","HHfd6aa1b938","cellular",1,93,7,"Ford","F-Series",1995,"M","","",FALSE,4,FALSE,26,"technician","single","secondary",0,1231,1,0,"Friday",12,"success",3.83333333333335,1,0.148936170212766,0.851063829787234,0.952888888888889,0.048,0.952,0.05,0.95,0.026,0.974,0.828242729013045,0.00669285092428473,0.993307149075715,0.361702127659574,0.638297872340426,6.18691158021642,337
"428","HH9e1d07bd66","cellular",4,-1,0,"Infiniti","G",2011,"M","","",FALSE,2,FALSE,58,"management","divorced","tertiary",0,108,0,0,"Wednesday",13,NA,3.84999999999996,0,0.894642857142857,0.105357142857143,0.0693888888888889,0.926,0.074,0.91,0.09,0.956,0.044,0.233928977746704,0.731058578630005,0.268941421369995,0.617021276595745,0.382978723404255,1.1992062653781,2290
